zeta5	p0.05	2.8e-05	0.99995	1e-06
zeta5	p0.051	2.8e-05	0.99995	1e-06
zeta5	p0.052	2.8e-05	0.99995	1e-06
zeta5	p0.053	2.8e-05	0.99995	1e-06
zeta5	p0.054	2.8e-05	0.99995	1e-06
zeta5	p0.055	2.8e-05	0.99995	1e-06
zeta5	p0.056	2.8e-05	0.99995	1e-06
zeta5	p0.057	2.9e-05	0.999949	1e-06
zeta5	p0.058	3e-05	0.999948	1e-06
zeta5	p0.059	3e-05	0.999948	1e-06
zeta5	p0.06	3e-05	0.999948	1e-06
zeta5	p0.061	3e-05	0.999948	1e-06
zeta5	p0.062	3.2e-05	0.999946	1e-06
zeta5	p0.063	3.2e-05	0.999946	1e-06
zeta5	p0.064	3.4e-05	0.999944	1e-06
zeta5	p0.065	3.4e-05	0.999944	1e-06
zeta5	p0.066	3.7e-05	0.999941	1e-06
zeta5	p0.067	3.7e-05	0.999941	1e-06
zeta5	p0.068	3.7e-05	0.999941	1e-06
zeta5	p0.069	3.8e-05	0.99994	1e-06
zeta5	p0.07	3.9e-05	0.999939	1e-06
zeta5	p0.071	6.1e-05	0.999917	1e-06
zeta5	p0.072	6.3e-05	0.999915	1e-06
zeta5	p0.073	6.3e-05	0.999915	1e-06
zeta5	p0.074	6.5e-05	0.999913	1e-06
zeta5	p0.075	6.6e-05	0.999912	1e-06
zeta5	p0.076	6.8e-05	0.99991	1e-06
zeta5	p0.077	6.8e-05	0.99991	1e-06
zeta5	p0.078	7.3e-05	0.999905	1e-06
zeta5	p0.079	7.5e-05	0.999903	1e-06
zeta5	p0.08	7.6e-05	0.999902	1e-06
zeta5	p0.081	7.6e-05	0.999902	1e-06
zeta5	p0.082	9.4e-05	0.999884	1e-06
zeta5	p0.083	9.5e-05	0.999883	1e-06
zeta5	p0.084	9.8e-05	0.99988	1e-06
zeta5	p0.085	0.0001	0.999878	1e-06
zeta5	p0.086	0.0001	0.999878	1e-06
zeta5	p0.087	0.000102	0.999876	1e-06
zeta5	p0.088	0.000106	0.999872	1e-06
zeta5	p0.089	0.00011	0.999868	1e-06
zeta5	p0.09	0.00011	0.999868	1e-06
zeta5	p0.091	0.000117	0.999861	1e-06
zeta5	p0.092	0.000128	0.99985	1e-06
zeta5	p0.093	0.000128	0.99985	1e-06
zeta5	p0.094	0.000129	0.999849	1e-06
zeta5	p0.095	0.000148	0.99983	1e-06
zeta5	p0.096	0.000206	0.999772	1e-06
zeta5	p0.097	0.000206	0.999772	1e-06
zeta5	p0.098	0.000209	0.999769	1e-06
zeta5	p0.099	0.00021	0.999768	1e-06
zeta5	p0.1	0.00021	0.999768	1e-06
zeta5	p0.101	0.000251	0.999727	1e-06
zeta5	p0.102	0.000251	0.999727	1e-06
zeta5	p0.103	0.000251	0.999727	1e-06
zeta5	p0.104	0.000254	0.999724	1e-06
zeta5	p0.105	0.000388	0.99959	1e-06
zeta5	p0.106	0.000393	0.999585	1e-06
zeta5	p0.107	0.000401	0.999577	1e-06
zeta5	p0.108	0.000441	0.999537	1e-06
zeta5	p0.109	0.000442	0.999536	1e-06
zeta5	p0.11	0.000522	0.999456	1e-06
zeta5	p0.111	0.00062	0.999358	1e-06
zeta5	p0.112	0.000694	0.999284	1e-06
zeta5	p0.113	0.00078	0.999198	1e-06
zeta5	p0.114	0.000842	0.999136	1e-06
zeta5	p0.115	0.000866	0.999112	1e-06
zeta5	p0.116	0.000914	0.999063	1e-06
zeta5	p0.117	0.001168	0.998809	1e-06
zeta5	p0.118	0.001214	0.998763	1e-06
zeta5	p0.119	0.001381	0.998596	1e-06
zeta5	p0.12	0.001399	0.998578	1e-06
zeta5	p0.121	0.001886	0.998092	1e-06
zeta5	p0.122	0.002345	0.997633	1e-06
zeta5	p0.123	0.003667	0.996311	1e-06
zeta5	p0.124	0.003717	0.996261	1e-06
zeta5	p0.125	0.003836	0.996142	1e-06
zeta5	p0.126	0.004047	0.995931	1e-06
zeta5	p0.127	0.005008	0.994969	1e-06
zeta5	p0.128	0.007397	0.992579	1e-06
zeta5	p0.129	0.009416	0.99056	1e-06
zeta5	p0.13	0.013683	0.986291	1e-06
zeta5	p0.131	0.016252	0.983722	1e-06
zeta5	p0.132	0.019078	0.980895	1e-06
zeta5	p0.133	0.031575	0.968391	1e-06
zeta5	p0.134	0.043367	0.956598	1e-06
zeta5	p0.135	0.056166	0.943794	1e-06
zeta5	p0.136	0.067174	0.932777	1e-06
zeta5	p0.137	0.070987	0.92896	1e-06
zeta5	p0.138	0.07344	0.926506	1e-06
zeta5	p0.139	0.076094	0.923851	1e-06
zeta5	p0.14	0.078303	0.921639	1e-06
zeta5	p0.141	0.081408	0.918532	1e-06
zeta5	p0.142	0.08351	0.916429	1e-06
