t0	7.84877126719946	298.8695530070274	696.2174138814478
t1	17.16049382831952	243.82225625848923	431.31111036508617
t2	16.4020000007436	784.5799906237412	833.959974393568
t3	16.8599881098542	784.8792975657517	834.0689482743704
t4	44.47436577161052	391.2961422604941	321.1250181203693
t5	31.946051429028184	141.42417858281482	903.3182221705715
t6	31.946051429028184	141.42417858281482	903.3182221705715
t7	40.21692649721383	795.7118419526249	486.04118332751614
t8	40.74915574478856	795.9195742503064	486.06675594267887
t9	23.80436290531681	734.2238176556408	49.38149756693731
t10	23.80436290531681	734.2238176556408	49.38149756693731
t11	23.80436290531681	734.2238176556408	49.38149756693731
t12	24.2500000244675	734.3847536141386	49.42300371040906
t13	41.10479365079235	723.1485586129464	57.752509826208204
t14	40.74721261339011	723.1274907398283	57.75493766648047
t15	40.13641723701086	723.1333727831764	57.80956733510035
t16	33.59190673980539	944.592727730902	398.9629655493621
t17	34.60371902446455	944.7637636423127	398.9363631559673
t18	34.55030295858673	944.8573006415529	398.90178154926696
t19	34.22109644045486	944.9132227011148	398.8782568159393
t20	33.99620136697829	944.9489113794365	398.811960502856
t21	42.12894382172591	946.0150609870392	399.54809763333543
t22	42.12894382172591	946.0150609870392	399.54809763333543
t23	42.12894382172591	946.0150609870392	399.54809763333543
t24	42.12894382172591	946.0150609870392	399.54809763333543
t25	42.12894382172591	946.0150609870392	399.54809763333543
t26	42.12894382172591	946.0150609870392	399.54809763333543
t27	42.12894382172591	946.0150609870392	399.54809763333543
t28	42.12894382172591	946.0150609870392	399.54809763333543
t29	42.12894382172591	946.0150609870392	399.54809763333543
t30	42.12894382172591	946.0150609870392	399.54809763333543
t31	42.12894382172591	946.0150609870392	399.54809763333543
t32	42.12894382172591	946.0150609870392	399.54809763333543
t33	42.12894382172591	946.0150609870392	399.54809763333543
t34	42.12894382172591	946.0150609870392	399.54809763333543
t35	121.42124787125566	215.55648760349644	253.7197716889088
t36	120.70673079600066	215.6039865273436	253.66914671507442
t37	119.36494674647817	215.59327376781874	253.65390354209404
t38	118.94001092746966	215.59481741209905	253.64384739566884
t39	128.23882318079558	214.56461680729703	254.2190141349584
t40	166.9691245534793	214.72480030709423	252.9853910261993
t41	234.0925277404413	212.4949806635366	258.86140890635505
t42	265.5503863351396	213.24105689755285	256.93756296233585
t43	260.42904531155244	213.33193877229095	257.3350473019845
t44	262.12638419551513	214.61278292950655	257.99470108029226
t45	261.8011480986637	214.4201289979134	258.38288818539263
t46	280.6659030943053	214.1661028625165	259.5957936009098
t47	324.92755588886706	213.39160353873518	260.4489056021093
t48	327.2803440399004	213.20682784099856	260.5154837962672
t49	334.96989461606813	212.72134715598264	260.60812517822677
t50	450.2065137928708	206.89295279497358	258.1420317926038
t51	457.83840970533	206.70943082190172	258.657003304147
